date,volumeUSD,totalValueLockedUSD,priceUSD,feesUSD,open,high,low,close,token_id
2021-06-16,55435406.06363637,74128109.00805418,38173.101564189914,148275.23600258425,40167.25008007711,40497.041816995246,38149.62387677678,38173.101564189914,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-06-15,66464316.67499293,78080825.91987869,40201.81893686975,184003.18113369503,40422.61271762719,41160.50270546768,39698.655921433456,40201.81893686975,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-06-14,77414247.8922152,77746962.4830881,40409.3850028156,221020.993211945,38922.50423264436,40991.30115111368,38747.23497189741,40409.3850028156,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-06-13,99414793.0592589,76530834.37778307,38877.88367288373,284766.09686476894,35542.9553851718,39765.072264865106,34817.00001270071,38877.88367288373,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-06-12,82059179.97551242,88170764.69784337,35558.08222172363,226008.4805188189,37339.196494454045,37419.50163586783,34830.80362805154,35558.08222172363,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-06-11,83567495.95224547,68663903.30410033,37339.196494454045,242924.58693483795,36668.184638662504,37597.45321679072,36096.414307115,37339.196494454045,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-06-10,107788550.60737269,84300551.31202833,36685.65358871464,319156.1537845514,37367.863521829786,38173.512345207906,36061.29253102676,36685.65358871464,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-06-09,146140842.230765,106095519.4123658,37366.67639092868,456039.3323108809,33409.217960683294,37373.33695464228,32386.740237515856,37366.67639092868,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-06-08,117768301.97491676,148888181.0782738,33445.5305255415,286903.114688706,33785.12086704351,33956.40968237424,30970.95579616188,33445.5305255415,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-06-07,52131385.37549337,142932016.0358362,33558.9502094429,151015.65552202516,35818.36380122379,36803.74902879081,33558.79876175689,33558.9502094429,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-06-06,34402340.93367669,212898402.53385428,35818.36380122379,102571.072655014,35558.96935880096,36539.23744047757,35558.96935880096,35818.36380122379,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-06-05,43146937.33777883,172748522.22047675,35562.809841637594,128754.16759021954,36872.66910551146,38003.45016043426,34970.32712002797,35562.809841637594,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-06-04,43935092.163237,178760207.33601877,36894.82291395248,129911.01540123456,39001.35560022037,39001.35560022037,35676.931527695466,36894.82291395248,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-06-03,33360065.932257015,182149635.5065312,39251.04704672863,99399.75337862268,37643.53974977202,39410.45243274185,37179.75504577971,39251.04704672863,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-06-02,32574210.438110866,170886950.24258393,37764.9548250669,96450.89878791492,36917.74779456572,38221.38159061174,35963.90872511173,37764.9548250669,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-06-01,52063361.36668798,177835740.22931957,36824.35061381785,153811.05084951298,37604.45555239313,37815.636173874846,35779.789108051555,36824.35061381785,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-31,76197195.52275705,184331534.4467548,37604.59053829945,227101.96354904855,35557.865745048686,37696.857235076575,34293.90950606877,37604.59053829945,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-30,63124594.21602492,144513677.56900236,35581.75722720373,187104.3805777497,34597.54483625233,36359.89899020311,33509.76523903144,35581.75722720373,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-29,111663216.96976712,132141143.01451096,34597.54483625233,332839.4476200536,35569.79927726509,37091.02815855008,33551.84875771917,34597.54483625233,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-28,118922775.10245112,144020684.17758843,35561.41691929637,354470.46189435635,38402.16241470327,38574.040312554134,34443.477396044,35561.41691929637,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-27,76765825.41727094,171267921.6418869,38508.08536337396,229365.09107046577,39321.91633628128,40355.670861531165,37182.98980396933,38508.08536337396,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-26,266167665.2641078,147808169.77227953,39318.844625380734,796800.7223526003,38709.04773233177,40905.06563152312,37907.09590635051,39318.844625380734,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-25,210698428.8703768,147555491.28486198,38543.23406978595,631158.3906116476,38983.32793398902,39937.65255029095,36360.2604343261,38543.23406978595,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-24,209728779.48713252,131482103.7968009,38962.9210792229,628593.5732283624,34968.46154959508,40069.389652501966,34475.447884355606,38962.9210792229,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-23,169404790.6606459,73276773.07685198,34734.41283155014,507764.97915752686,37558.88644356026,38248.724158057164,30937.071867260896,34734.41283155014,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-22,83091949.08711246,52080270.767580844,37282.686310670186,249244.58764856597,37353.792891714285,38768.78881920352,35237.31736128709,37282.686310670186,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-21,110812699.71954408,50188108.85782863,37366.8839045023,332437.0807310475,40758.92063374013,41996.37254094512,33320.78068079858,37366.8839045023,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-20,159255328.7222013,56966471.259091154,40775.749097320666,477383.0124885286,36598.57050486084,42951.52013112982,34275.48798095869,40775.749097320666,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-19,243624997.2879373,39245155.12917533,36598.57050486084,729767.0470642904,42950.417573485225,43468.92452053358,28679.420871933504,36598.57050486084,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-18,89983527.22749962,81386463.73866518,43081.23397839425,272026.22310659685,43288.56708235156,45705.687198585794,42302.56837595405,43081.23397839425,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-17,144743909.70793572,63967485.61078176,43486.124214414434,440569.2239049526,46245.253320004544,46390.17053488363,41841.02192815428,43486.124214414434,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-16,91642359.09639376,66319405.012669414,46245.253320004544,277701.8203556831,46583.83710266247,49533.40966833276,44079.58762290241,46245.253320004544,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-15,94087820.70174178,67970138.0691989,46464.13130929513,279280.2481561923,50239.665272868704,50375.70442459842,46069.36263717594,46464.13130929513,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-14,214244944.3761556,93652556.30155519,50031.03898580456,639124.8415211857,49549.39893221215,51816.270003221995,49202.94290956536,50031.03898580456,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-13,339328961.4330564,63146578.03669114,49455.01022299295,1017363.111426478,48528.63029803688,51558.95326608487,45613.392643086845,49455.01022299295,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-12,218293986.16611224,112008570.20631997,48226.22966542922,654294.7826497966,57073.95379656843,58358.747715838785,47528.40586402857,48226.22966542922,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-11,32186586.792975493,67280921.57806067,57111.12383182721,96623.39769343752,55859.144874872734,57304.520577965166,54584.8286960714,57111.12383182721,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-10,68265910.9841017,54266650.60438442,55987.089121647936,204119.32666762837,58249.72986089471,60075.499145737136,54570.967865770246,55987.089121647936,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-09,30361585.27382356,47999424.48763368,58183.592109465215,89463.03386505105,58770.17122690947,59197.2953894291,56529.970809543454,58183.592109465215,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-08,37423944.23140247,41212893.96603481,58770.17122690947,93649.87069701664,57426.26023062462,59567.61536226793,57279.74884592419,58770.17122690947,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-07,22910657.190042414,28506137.35383752,57426.26023062462,58938.13038821993,56146.801831641926,59193.173561412594,55446.64304746667,57426.26023062462,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-06,12446620.435700977,23925330.078640506,56146.42444845321,37348.55180636047,58338.66728159658,58510.375798308,55622.17275669342,56146.42444845321,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-05,771982.5758103012,10865759.587474149,58338.534402075755,2269.28459991628,0.0,58553.190802371326,0.0,58338.534402075755,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599
2022-09-23,584031173.8247169,815305689.32925,1283.7918365274827,829527.3878614109,1329.8336324641025,1353.35575497416,1266.080105604849,1283.7918365274827,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-22,756116222.2650067,820438559.6980835,1329.8336324641025,994099.2592517891,1249.4638760656971,1343.33549486675,1239.9151438911476,1329.8336324641025,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-21,954602277.8011628,804010906.2173859,1249.4638760656971,1331153.145354879,1322.948710145729,1384.2650491677075,1224.6120453929052,1249.4638760656971,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-20,629622600.2261024,805271297.9998182,1322.948710145729,806789.950823109,1378.7142620114935,1381.0578228587185,1317.2166021089347,1322.948710145729,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-19,734130560.0409118,812728750.3488845,1378.7142620114935,1008179.5002299309,1334.1799073324567,1388.2612333425095,1284.6148031594785,1378.7142620114935,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-18,478913060.3945797,806643166.4071039,1334.1799073324567,675977.1441617439,1469.2830802245655,1469.2830802245655,1330.7623361584751,1334.1799073324567,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-17,359513220.4076408,817618680.784896,1469.2830802245655,495803.20798400464,1429.9129599111052,1471.9259162653889,1413.3888009152208,1469.2830802245655,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-16,722938617.9249175,790965707.1565738,1429.9129599111052,829689.390302261,1471.100610402106,1478.6327050856269,1398.9223422433129,1429.9129599111052,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-15,1169327380.4714184,768261569.4819391,1471.100610402106,1507239.4189985583,1634.5331802713692,1649.988724366554,1462.651753993394,1471.100610402106,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-14,855924951.3496947,705691396.4788405,1634.5331802713692,1006449.5947112144,1573.4900549815036,1642.142916997165,1559.69169333559,1634.5331802713692,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-13,1333061545.4657705,772617956.8877885,1573.4900549815036,1617626.5552302897,1712.1358787517097,1755.8927389483836,1566.9399880035905,1573.4900549815036,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-12,846855407.9303342,814960677.2371275,1712.1358787517097,959977.4255011581,1762.624333986546,1778.1760576705403,1696.0167446380592,1712.1358787517097,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-11,535156266.6611765,791796419.846877,1762.624333986546,668726.1414135151,1778.9324612171254,1784.458123311028,1728.833723905094,1762.624333986546,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-10,631462614.9493467,785782936.4137284,1778.9324612171254,708002.6094213909,1716.7436406901775,1784.1132384495,1712.0543682808295,1778.9324612171254,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-09,884517251.0164738,791191436.3384033,1716.7436406901775,1080061.8476906996,1632.644622602373,1741.1495447119664,1632.6152131787117,1716.7436406901775,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-08,762772807.2964007,770783517.8978676,1632.644622602373,1005843.2239557113,1628.1889111062007,1656.1247270962497,1600.7273188264217,1632.644622602373,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-07,1024462731.914568,751531421.0682205,1628.1889111062007,1206031.9578273888,1561.7758901400946,1652.383474006239,1494.983002244974,1628.1889111062007,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-06,1021546071.016418,768346803.8128422,1561.7758901400946,1268184.385742281,1619.455883179499,1684.1203257097748,1560.3411043246285,1561.7758901400946,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-05,648084181.7043941,797239749.1486592,1619.455883179499,735101.8621365619,1575.640160321266,1623.56821253025,1562.1988190308316,1619.455883179499,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-04,384992048.4808345,831272040.8967053,1575.640160321266,434429.7639374284,1554.9019877259907,1578.6655777742496,1545.367563185936,1575.640160321266,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-03,445340735.6827328,834433604.2965443,1554.9019877259907,513366.6133757349,1576.4474849461328,1576.972824328071,1539.4813692624064,1554.9019877259907,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-02,965354892.8572872,828329264.1022894,1576.4474849461328,1182946.6741130364,1586.487967631418,1645.1595819556535,1551.7171643973468,1576.4474849461328,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-09-01,960433094.4149292,820134605.4217303,1586.487967631418,1116874.8294584053,1550.5958903977653,1592.9597188022387,1517.6362979563687,1586.487967631418,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-31,1252402762.2254152,830891227.9215795,1550.5958903977653,1444974.8181123745,1523.457389399116,1614.6052132136504,1523.457389399116,1550.5958903977653,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-30,1041751390.9704176,811371485.1987846,1523.457389399116,1379444.385451581,1555.302537299398,1599.2127887749466,1480.2526630245825,1523.457389399116,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-29,782933408.258643,810096759.05553,1555.302537299398,1013756.0950367702,1430.395834486597,1556.7949202310544,1427.8710089830445,1555.302537299398,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-28,695365287.0155865,813779476.6028533,1430.395834486597,727044.435076643,1493.8114557044405,1506.75408389549,1428.7610483148844,1430.395834486597,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-27,774551879.1526189,828111699.634075,1493.8114557044405,878644.6859129466,1503.5626281495763,1514.736346594687,1451.485082256916,1493.8114557044405,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-26,1176373148.8397455,846883749.8459197,1503.5626281495763,1573389.0925268861,1693.6626455941719,1699.8663524405001,1491.1909691665824,1503.5626281495763,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-25,655393030.7818737,826403581.5307853,1693.6626455941719,958784.6988855324,1657.437615423424,1716.6838374372155,1657.437615423424,1693.6626455941719,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-24,861228241.2451205,839813879.1077029,1657.437615423424,914085.4405232212,1666.2594439061788,1688.40920123925,1608.832936297256,1657.437615423424,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-23,1316888954.647996,821285535.9376845,1666.2594439061788,1270110.9519879068,1624.3693033808856,1667.4524897639164,1568.9449432275185,1666.2594439061788,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-22,971253645.8598564,819947839.1057409,1624.3693033808856,1152070.599612152,1620.913895017338,1624.3693033808856,1535.4146998495487,1624.3693033808856,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-21,922076428.5254933,860408709.1317765,1620.913895017338,1087997.0605745958,1575.0494068466005,1641.2037076631907,1569.0816956005472,1620.913895017338,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-20,1008920316.950126,833255293.2342197,1575.0494068466005,1088069.6131981825,1609.5855508964196,1652.5389816663496,1527.9278048928775,1575.0494068466005,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-19,1332983787.3545747,822040927.4000821,1609.5855508964196,1625166.872688272,1849.8113227777417,1849.8113227777417,1609.5855508964196,1609.5855508964196,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-18,705178886.3457855,828262078.5568707,1849.8113227777417,763945.4324269822,1831.471256040449,1877.5940654905555,1826.2701391289568,1849.8113227777417,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-17,1119791435.6278768,837714267.068675,1831.471256040449,1249462.6199360627,1875.2627890816927,1951.3299644900856,1824.34211069198,1831.471256040449,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-16,788785776.7603552,841041769.2757041,1875.2627890816927,868496.2019808749,1896.12243283657,1913.8645776337648,1859.3929183045268,1875.2627890816927,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-15,1124314379.457862,842703677.8060814,1896.12243283657,1246448.6824314473,1934.728712693098,2008.2602155259744,1880.0014372199016,1896.12243283657,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-14,687007390.6005456,867987065.9957415,1934.728712693098,827306.8899679974,1981.3143695224696,2025.5242368682025,1911.7927450225843,1934.728712693098,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-13,700380228.1096056,862864696.8497598,1981.3143695224696,761184.3057706559,1958.9034168925673,2016.0613290967433,1952.8136433481409,1981.3143695224696,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-12,776495852.6609981,858219212.9076016,1958.9034168925673,818325.7346899977,1878.2086110906953,1958.9034168925673,1859.16577600978,1958.9034168925673,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
2022-08-11,1224774132.7803483,869244031.845533,1878.2086110906953,1337023.065116973,1851.2499877975451,1939.562862756664,1851.2499877975451,1878.2086110906953,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2
